Timestamp,Mode,Target,Model,Encoding,Qubits,Max_Layers,Seed,Kernel_Type,Train_Kernel,Kernel_Optimizer,Optimizer,Tuner,CV_Folds,Features,PCA_Components,Baseline_MAE_kcal_mol,CV_MAE_kcal_mol,Test_MAE_kcal_mol,Test_STD_kcal_mol,Test_MSE_label,Train_Loss_or_TrainMSE,Best_Params
062744,direct,AE,QSVR,chebyshev,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.1759,9.4051,88.594136,38.400185,"OrderedDict([('C', 1000.0), ('epsilon', 0.03098320827736785)])"
063702,direct,AE,QSVR,multicontrol,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.2568,8.5557,73.220434,68.06237,"OrderedDict([('C', 1000.0), ('epsilon', 0.10669514730048016)])"
063744,direct,AE,QSVR,yz_cx,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9161,8.1191,65.979543,58.071363,"OrderedDict([('C', 767.4820715899903), ('epsilon', 0.2700187011458374)])"
071908,direct,AE,QSVR,yz_cx,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.8784,8.0656,65.110564,58.321379,"OrderedDict([('C', 217.0343954667866), ('epsilon', 0.002362402481109456)])"
073912,direct,AE,QSVR,hubregtsen,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.8657,9.7043,94.287203,87.603041,"OrderedDict([('C', 897.1654807823227), ('epsilon', 0.001)])"
080109,direct,AE,QSVR,chebyshev,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.8822,9.1581,83.88443,27.053263,"OrderedDict([('C', 1000.0), ('epsilon', 0.002986651360316763)])"
080330,direct,AE,QSVR,multicontrol,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9738,8.3981,70.575295,58.435003,"OrderedDict([('C', 1000.0), ('epsilon', 0.12858115336321446)])"
084950,direct,AE,QSVR,chebyshev,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.4949,8.9413,80.001707,84.954574,"OrderedDict([('C', 1000.0), ('epsilon', 0.25230110752229995)])"
091053,direct,AE,QSVR,yz_cx,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.7764,7.9973,64.01307,50.873711,"OrderedDict([('C', 311.8571935587726), ('epsilon', 0.07040746874061005)])"
112450,direct,AE,QSVR,yz_cx,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0001,8.39,70.425167,61.772999,"OrderedDict([('C', 1000.0), ('epsilon', 0.029048499991319338)])"
114939,delta,AE,QSVR,paramz,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,7.1016,10.4266,108.714862,53.166578,"OrderedDict([('C', 609.3956021211587), ('epsilon', 0.38429003217218083)])"
130048,direct,AE,QSVR,yz_cx,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.1841,8.4338,71.146779,68.297197,"OrderedDict([('C', 1000.0), ('epsilon', 0.0010000656142330599)])"
130516,direct,AE,QSVR,hubregtsen,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.4489,8.8978,79.262508,77.701297,"OrderedDict([('C', 1000.0), ('epsilon', 0.003014634105097799)])"
132936,direct,AE,QSVR,chebyshev,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0853,9.3487,87.406431,19.10281,"OrderedDict([('C', 1000.0), ('epsilon', 0.04095542983427201)])"
141855,direct,AE,QSVR,hubregtsen,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0373,8.3112,69.079283,65.452522,"OrderedDict([('C', 1000.0), ('epsilon', 0.032081167848240916)])"
153136,direct,AE,QSVR,multicontrol,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9387,8.2717,68.467937,57.305898,"OrderedDict([('C', 459.58967504122234), ('epsilon', 0.003452135334403852)])"
190257,direct,AE,QSVR,paramz,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,8.3024,12.7271,162.120693,81.079255,"OrderedDict([('C', 528.8472081280509), ('epsilon', 0.02774194155152553)])"
203628,direct,AE,QSVR,highdim,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.3435,8.7426,76.738739,63.672879,"OrderedDict([('C', 1000.0), ('epsilon', 0.6218672418942647)])"
205648,direct,AE,QSVR,paramz,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.7876,9.913,98.358622,71.115942,"OrderedDict([('C', 1000.0), ('epsilon', 0.23731304650839558)])"
221026,direct,AE,QSVR,paramz,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,8.3792,13.5892,185.305635,92.608804,"OrderedDict([('C', 636.4849948369523), ('epsilon', 0.0010302860639488452)])"
012819,direct,AE,QSVR,highdim,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0023,8.3608,70.186411,53.848383,"OrderedDict([('C', 197.36144422225752), ('epsilon', 0.06640269758069021)])"
024520,direct,AE,QSVR,hubregtsen,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0244,8.2601,68.23311,63.299518,"OrderedDict([('C', 1000.0), ('epsilon', 0.005231133907869923)])"
065507,direct,AE,QSVR,paramz,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,7.6986,12.0278,144.752544,65.366051,"OrderedDict([('C', 1000.0), ('epsilon', 0.20815282894043266)])"
